total_kills,league_mean_kills,league,mean_total_kills_t1,mean_total_kills_t2,bet_line,bet_value,bet_status,house_odds,actual_value,impact_top_t1,impact_top_t2,impact_jung_t1,impact_jung_t2,impact_mid_t1,impact_mid_t2,impact_adc_t1,impact_adc_t2,impact_sup_t1,impact_sup_t2
35,30.07286432160804,LPL,39.15384615384615,32.54761904761905,under,36.5,won,1.83,35.0,0.0,0.0,1.2567508672476961,0.0,0.0,0.0,0.7520050888007717,0.9020397066897203,0.46549902257931564,0.0
22,30.07286432160804,LPL,39.15384615384615,32.54761904761905,under,36.5,won,1.83,22.0,1.2452748960137257,0.0,-0.751940118689614,0.0,0.0,2.339012536092831,-1.4326523672446747,0.5231029362444133,-2.2426813296105834,-1.078880905409381
29,28.831481481481482,LCK,27.804347826086957,29.50515463917526,over,25.5,won,1.83,29.0,0.0,-1.5721442954792302,0.0,-0.6320467219229506,0.0,0.0,0.0,0.7520050888007717,-0.9659723665617115,0.46549902257931564
32,28.831481481481482,LCK,27.804347826086957,29.50515463917526,over,25.5,won,1.83,32.0,-0.8659941634725179,0.0,-1.9946898409830425,0.0,-0.6263770292967372,0.0,0.0,0.0,0.0,-0.6816806276591585
26,27.25563909774436,LCP,27.753846153846155,25.638297872340427,under,24.5,lost,1.83,26.0,0.0,0.5609560677137821,0.0,0.0,0.6655385399034301,0.0,0.7520050888007717,0.0,1.7827561319782248,0.0
19,27.25563909774436,LCP,27.753846153846155,25.638297872340427,under,24.5,won,1.83,19.0,-0.5685724682663711,0.0,-2.4473084787996164,0.8434335133614894,-1.234138311281054,0.0,0.0,-0.468056459937813,1.120551452057974,0.46549902257931564
29,33.0375,TCL,34.71621621621622,32.64556962025316,over,32.5,lost,1.83,29.0,0.5609560677137821,0.0,0.0,0.0,0.0,0.6655385399034301,0.0,0.9020397066897203,0.46549902257931564,1.120551452057974
37,33.0375,TCL,34.71621621621622,32.64556962025316,over,32.5,won,1.83,37.0,1.2452748960137257,-1.5721442954792302,1.2567508672476961,-0.751940118689614,-1.0617142411045393,0.0,-0.468056459937813,-1.0421821869666132,-1.078880905409381,-1.842584791571916
18,30.590579710144926,NACL,28.80851063829787,29.92105263157895,over,27.5,lost,1.83,18.0,0.0,0.0,0.0,0.0,-1.0617142411045393,0.0,0.0,0.0,-1.1261807448375052,-3.700805908305771
24,30.590579710144926,NACL,28.80851063829787,29.92105263157895,over,27.5,lost,1.83,24.0,-0.8659941634725179,0.0,0.0,-0.64039106873566,-1.234138311281054,0.0,0.9020397066897203,-1.4326523672446747,-0.6816806276591585,-1.078880905409381
25,27.82010582010582,LTA N,29.026315789473685,27.444444444444443,under,27.5,won,1.83,25.0,0.0,0.5609560677137821,1.2567508672476961,-0.751940118689614,0.0,-1.0617142411045393,0.7520050888007717,0.9020397066897203,-0.6816806276591585,-0.9659723665617115
45,27.82010582010582,LTA N,29.026315789473685,27.444444444444443,under,27.5,lost,1.83,45.0,-1.5721442954792302,3.528201725282017,0.0,0.0,-0.8095983863874423,0.6655385399034301,-0.468056459937813,0.0,1.120551452057974,0.46549902257931564
30,27.14814814814815,LEC,27.384615384615383,26.66304347826087,under,27.5,lost,1.83,30.0,0.5609560677137821,0.0,0.0,0.0,0.0,0.0,-0.468056459937813,-0.9130980650743759,-1.1261807448375052,0.46549902257931564
36,27.14814814814815,LEC,27.384615384615383,26.66304347826087,under,27.5,lost,1.83,36.0,0.0,0.0,-0.64039106873566,1.2567508672476961,-1.1986585288014666,1.2815801036603958,-1.0421821869666132,0.0,1.120551452057974,0.0
27,30.07286432160804,LPL,28.474074074074075,29.010204081632654,under,29.5,won,1.83,27.0,0.0,-1.5721442954792302,0.0,1.2567508672476961,0.6655385399034301,0.0,-0.9130980650743759,-0.468056459937813,-1.1261807448375052,-0.6816806276591585
27,30.07286432160804,LPL,28.474074074074075,29.010204081632654,under,29.5,won,1.83,27.0,-0.5685724682663711,-1.155716943849221,-0.751940118689614,-0.7760435577368519,0.0,0.0,0.0,0.0,-1.7642883932950575,0.0
52,36.219858156028366,VCS,33.810810810810814,42.142857142857146,over,35.5,won,1.83,52.0,0.0,0.0,0.0,-0.751940118689614,0.6655385399034301,0.0,0.7520050888007717,0.9020397066897203,1.7827561319782248,0.0
19,29.229559748427672,LFL,25.976470588235294,29.155555555555555,under,28.5,won,1.83,19.0,0.5609560677137821,0.0,0.0,-0.751940118689614,0.0,0.0,-0.468056459937813,0.0,-1.1261807448375052,1.7827561319782248
13,29.229559748427672,LFL,25.976470588235294,29.155555555555555,under,28.5,won,1.83,13.0,0.0,2.6805826776629686,-1.0332368361565436,-0.7760435577368519,-1.234138311281054,0.0,0.0,0.0,-0.9659723665617115,0.46549902257931564
29,36.1413612565445,EBL,31.586206896551722,35.189655172413794,under,33.5,won,1.83,29.0,0.0,0.0,0.0,-0.6320467219229506,0.0,0.0,0.7520050888007717,0.9020397066897203,-1.1261807448375052,-0.6816806276591585
29,36.1413612565445,EBL,31.586206896551722,35.189655172413794,under,33.5,won,1.83,29.0,-0.8659941634725179,0.0,-0.64039106873566,-1.0332368361565436,-0.8095983863874423,0.6655385399034301,0.0,0.0,1.120551452057974,0.46549902257931564
25,36.219858156028366,VCS,42.142857142857146,33.142857142857146,over,35.5,lost,1.83,25.0,-0.8659941634725179,0.0,1.2567508672476961,0.0,0.0,0.6655385399034301,0.7520050888007717,0.0,-0.6816806276591585,0.46549902257931564
31,36.219858156028366,VCS,42.142857142857146,33.142857142857146,over,35.5,lost,1.83,31.0,0.5609560677137821,0.0,-0.7760435577368519,0.0,-1.234138311281054,0.0,0.0,-0.9130980650743759,-0.9659723665617115,1.7827561319782248
58,33.0375,TCL,33.97560975609756,34.71621621621622,over,36.5,won,1.83,58.0,0.0,0.0,0.0,1.757209358869801,0.6655385399034301,0.0,0.0,0.5231029362444133,1.7827561319782248,0.46549902257931564
30,33.0375,TCL,33.97560975609756,34.71621621621622,over,36.5,lost,1.83,30.0,0.5609560677137821,0.0,-0.751940118689614,0.8434335133614894,-0.8095983863874423,0.0,0.0,-0.468056459937813,-0.9659723665617115,1.120551452057974
31,30.07286432160804,LPL,31.733766233766232,31.208695652173912,under,32.5,won,1.83,31.0,0.0,0.0,0.0,1.2567508672476961,0.6655385399034301,0.0,0.0,-1.0421821869666132,-1.7642883932950575,-1.842584791571916
27,30.07286432160804,LPL,31.733766233766232,31.208695652173912,under,32.5,won,1.83,27.0,-1.5721442954792302,0.0,0.0,0.0,0.0,1.2815801036603958,-0.9130980650743759,0.5231029362444133,-1.1261807448375052,1.7827561319782248
22,27.25563909774436,LCP,27.753846153846155,,under,25.5,won,1.83,22.0,-0.5685724682663711,-1.5721442954792302,1.2567508672476961,0.0,0.0,0.0,-0.9130980650743759,0.0,-1.1261807448375052,-0.6816806276591585
19,27.25563909774436,LCP,27.753846153846155,,under,25.5,won,1.83,19.0,0.5609560677137821,0.0,-1.0332368361565436,-0.7760435577368519,-1.234138311281054,0.0,0.0,-1.0421821869666132,-1.7642883932950575,0.0
25,31.37037037037037,CD,33.170212765957444,29.982142857142858,over,29.5,lost,1.83,25.0,0.0,0.0,0.0,0.0,0.0,0.6655385399034301,-0.468056459937813,0.0,-0.9659723665617115,1.7827561319782248
39,31.37037037037037,CD,33.170212765957444,29.982142857142858,over,29.5,won,1.83,39.0,0.5609560677137821,0.0,-0.751940118689614,-0.64039106873566,0.0,1.2815801036603958,-0.9130980650743759,0.9020397066897203,-1.1261807448375052,0.46549902257931564
37,36.219858156028366,VCS,33.142857142857146,36.76923076923077,over,32.5,won,1.83,37.0,0.0,0.5609560677137821,0.0,0.0,0.0,-1.0617142411045393,0.0,0.9020397066897203,-0.9659723665617115,-1.078880905409381
28,36.219858156028366,VCS,33.142857142857146,36.76923076923077,over,32.5,lost,1.83,28.0,0.0,0.0,-0.7760435577368519,-0.751940118689614,0.0,0.0,0.0,-0.8113044475574895,0.0,0.46549902257931564
31,30.07286432160804,LPL,31.208695652173912,31.696969696969695,under,32.5,won,1.83,31.0,0.5609560677137821,0.0,1.2567508672476961,0.0,0.0,-0.8095983863874423,-0.9130980650743759,-1.0421821869666132,-1.1261807448375052,-1.842584791571916
42,30.07286432160804,LPL,31.208695652173912,31.696969696969695,under,32.5,lost,1.83,42.0,0.0,0.0,-0.751940118689614,0.0,0.6655385399034301,0.0,0.0,0.0,1.7827561319782248,-0.9659723665617115
28,36.219858156028366,VCS,33.142857142857146,33.810810810810814,under,35.5,won,1.83,28.0,0.0,-1.155716943849221,-1.9946898409830425,0.0,-0.8095983863874423,0.0,0.7520050888007717,0.9020397066897203,-0.6816806276591585,0.46549902257931564
24,36.219858156028366,VCS,33.142857142857146,33.810810810810814,under,35.5,won,1.83,24.0,0.0,0.5609560677137821,0.0,0.0,0.0,0.0,0.0,0.0,-0.9659723665617115,-3.700805908305771
46,36.219858156028366,VCS,39.1875,42.142857142857146,over,35.5,won,1.83,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.468056459937813,1.120551452057974,0.0
52,36.219858156028366,VCS,39.1875,42.142857142857146,over,35.5,won,1.83,52.0,0.0,0.0,0.0,-0.7760435577368519,0.0,0.0,0.9020397066897203,0.7520050888007717,0.0,1.7827561319782248
31,36.13903743315508,LJL,32.22950819672131,38.490566037735846,under,34.5,won,1.83,31.0,-1.5721442954792302,0.0,0.0,0.0,0.0,0.0,0.0,0.7520050888007717,1.7827561319782248,-1.842584791571916
32,27.25563909774436,LCP,26.914893617021278,27.753846153846155,under,25.5,lost,1.9,32.0,0.5609560677137821,0.0,-1.0332368361565436,0.0,-1.3000811030008101,0.6655385399034301,0.0,-1.0421821869666132,1.7827561319782248,-1.842584791571916
29,27.25563909774436,LCP,26.914893617021278,27.753846153846155,under,25.5,lost,1.9,29.0,1.2452748960137257,0.0,0.0,0.0,0.0,0.0,0.0,-0.9130980650743759,0.0,-1.1261807448375052
20,27.809278350515463,LTA S,28.980392156862745,28.763157894736842,under,28.5,won,1.83,20.0,0.0,0.0,0.0,0.0,-0.8095983863874423,0.6655385399034301,-0.9130980650743759,0.7520050888007717,-1.1261807448375052,0.0
44,27.809278350515463,LTA S,28.980392156862745,28.763157894736842,under,28.5,lost,1.83,44.0,0.5609560677137821,-1.155716943849221,0.0,-0.7760435577368519,-0.6263770292967372,0.0,0.0,-0.468056459937813,0.46549902257931564,-0.6816806276591585
34,32.79136690647482,LIT,34.16326530612245,32.0,over,27.5,won,1.83,34.0,-1.155716943849221,0.0,-0.6320467219229506,0.0,0.6655385399034301,0.0,-0.9130980650743759,0.5231029362444133,1.120551452057974,-0.9659723665617115
23,33.23076923076923,ROL,32.895833333333336,33.36363636363637,over,33.5,lost,1.83,23.0,0.5609560677137821,0.0,-1.0332368361565436,0.0,-1.3000811030008101,-0.6263770292967372,0.0,-0.8113044475574895,-1.1261807448375052,0.46549902257931564
27,33.06190476190476,NLC,35.6,30.6,under,34.5,won,1.83,27.0,-1.155716943849221,0.0,0.0,-0.7760435577368519,0.6655385399034301,-1.0617142411045393,0.7520050888007717,-0.8113044475574895,0.0,0.0
38,33.06190476190476,NLC,30.29824561403509,36.78260869565217,under,31.5,lost,1.83,38.0,-1.5721442954792302,-0.5685724682663711,1.0984264443831435,-0.7760435577368519,-0.8095983863874423,0.0,-2.3782730948618678,0.7520050888007717,1.120551452057974,-0.6816806276591585
32,32.79136690647482,LIT,34.16326530612245,32.285714285714285,over,29.5,won,1.83,32.0,-1.155716943849221,-0.5685724682663711,-0.6320467219229506,1.0984264443831435,0.6655385399034301,0.0,0.9020397066897203,0.0,0.46549902257931564,-0.9659723665617115
21,33.06190476190476,NLC,35.6,31.42528735632184,under,34.5,won,1.83,21.0,0.0,0.0,-0.6320467219229506,0.8434335133614894,1.0853159537389274,1.2815801036603958,0.9020397066897203,0.7520050888007717,-1.1261807448375052,1.7827561319782248
35,33.15511551155115,PRM,32.34375,30.884615384615383,under,33.5,lost,1.83,35.0,-1.155716943849221,-0.8659941634725179,1.0984264443831435,-0.7760435577368519,-0.8095983863874423,-1.0617142411045393,0.0,-0.468056459937813,-0.9659723665617115,0.46549902257931564
21,33.15511551155115,PRM,32.34375,30.884615384615383,under,33.5,won,1.83,21.0,0.0,0.0,1.2567508672476961,0.0,0.0,1.0853159537389274,-0.9130980650743759,0.5231029362444133,-1.1261807448375052,0.0
24,30.12878787878788,LVP SL,28.458333333333332,30.9811320754717,over,25.5,lost,1.83,24.0,0.0,0.0,-0.7760435577368519,-1.0332368361565436,0.0,0.0,0.9020397066897203,0.7520050888007717,1.7827561319782248,-0.9659723665617115
44,30.12878787878788,LVP SL,30.9811320754717,32.40909090909091,under,32.5,lost,1.83,44.0,0.5609560677137821,0.0,0.0,0.0,-0.8095983863874423,0.0,0.7520050888007717,0.9020397066897203,0.46549902257931564,0.0
21,30.590579710144926,NACL,31.5,31.08888888888889,over,29.5,lost,1.83,21.0,0.0,0.5609560677137821,-0.7760435577368519,0.0,-0.8095983863874423,0.6655385399034301,-2.3782730948618678,-0.9130980650743759,-0.9659723665617115,0.46549902257931564
28,30.590579710144926,NACL,31.08888888888889,30.5,over,29.5,lost,1.83,28.0,0.0,0.0,0.0,-0.7760435577368519,0.0,0.6655385399034301,0.0,0.0,-2.2426813296105834,-1.7642883932950575
14,30.07286432160804,LPL,28.474074074074075,31.208695652173912,under,30.5,won,1.83,14.0,0.0,0.0,1.2567508672476961,0.0,0.0,0.6655385399034301,-0.9130980650743759,-0.468056459937813,-1.1261807448375052,1.7827561319782248
26,30.07286432160804,LPL,28.474074074074075,31.208695652173912,under,30.5,won,1.83,26.0,0.5609560677137821,0.0,-0.64039106873566,-0.7760435577368519,-1.1986585288014666,0.0,0.0,-0.8113044475574895,0.0,1.120551452057974
13,36.219858156028366,VCS,35.59574468085106,36.76923076923077,over,33.5,lost,1.83,13.0,0.0,0.0,-0.6320467219229506,0.0,-0.8095983863874423,0.6655385399034301,0.0,-0.8113044475574895,-2.845292250621597,-0.6816806276591585
33,36.219858156028366,VCS,35.59574468085106,36.76923076923077,over,33.5,lost,1.83,33.0,-1.155716943849221,-0.8659941634725179,-0.751940118689614,-0.7760435577368519,0.0,-1.0617142411045393,-0.468056459937813,0.0,0.0,-1.1261807448375052
34,35.46153846153846,HLL,33.77777777777778,35.36538461538461,under,35.5,won,1.83,34.0,0.0,-1.155716943849221,-0.751940118689614,0.0,0.6655385399034301,0.0,0.7520050888007717,0.9020397066897203,-1.1261807448375052,0.46549902257931564
36,35.46153846153846,HLL,33.77777777777778,35.36538461538461,under,35.5,lost,1.83,36.0,-0.5685724682663711,1.2452748960137257,-0.7760435577368519,0.0,0.0,-0.8095983863874423,0.5231029362444133,0.0,1.120551452057974,1.7827561319782248
27,33.15511551155115,PRM,37.073170731707314,32.787234042553195,over,33.5,lost,1.83,27.0,-0.5685724682663711,-1.155716943849221,0.0,0.0,0.0,-0.8095983863874423,1.0830233897470123,-0.9130980650743759,-1.842584791571916,-3.700805908305771
31,33.15511551155115,PRM,37.073170731707314,32.787234042553195,over,33.5,lost,1.83,31.0,0.0,0.0,-0.7760435577368519,-0.6320467219229506,-1.0617142411045393,-0.6263770292967372,0.5231029362444133,0.9020397066897203,-0.9659723665617115,0.46549902257931564
43,35.73378839590443,AL,39.5625,32.50909090909091,over,35.5,won,1.83,43.0,0.0,0.5609560677137821,0.0,-0.7760435577368519,0.0,0.0,-0.9130980650743759,0.0,-1.1261807448375052,-1.842584791571916
28,35.73378839590443,AL,39.5625,32.50909090909091,over,35.5,lost,1.83,28.0,0.0,0.0,-1.9946898409830425,0.0,-0.6263770292967372,0.0,0.5231029362444133,0.0,0.0,-1.078880905409381
43,33.15511551155115,PRM,36.326530612244895,32.65277777777778,over,33.5,won,1.83,43.0,0.5609560677137821,-1.155716943849221,0.0,0.0,-0.8095983863874423,0.0,0.9020397066897203,-0.468056459937813,0.46549902257931564,-1.1261807448375052
28,33.15511551155115,PRM,36.326530612244895,32.65277777777778,over,33.5,lost,1.83,28.0,0.0,0.0,1.0984264443831435,-0.751940118689614,0.0,0.0,-0.8113044475574895,0.5231029362444133,-0.6816806276591585,1.120551452057974
19,30.07286432160804,LPL,26.885714285714286,29.010204081632654,under,27.5,won,1.83,19.0,0.0,0.5609560677137821,0.0,0.0,0.6655385399034301,0.0,-0.468056459937813,0.0,-0.9659723665617115,-0.6816806276591585
21,30.07286432160804,LPL,26.885714285714286,29.010204081632654,under,27.5,won,1.83,21.0,-1.155716943849221,-0.8659941634725179,0.0,-0.7760435577368519,-1.0617142411045393,0.0,0.0,-0.8113044475574895,1.7827561319782248,1.120551452057974
35,31.37037037037037,CD,33.170212765957444,29.982142857142858,over,29.5,won,1.83,35.0,0.5609560677137821,0.0,0.0,0.0,0.6655385399034301,0.0,0.5231029362444133,0.0,-0.6816806276591585,-1.078880905409381
27,31.37037037037037,CD,30.115384615384617,27.711111111111112,under,27.5,won,1.83,27.0,0.0,0.0,-0.7760435577368519,-0.6320467219229506,0.6655385399034301,0.0,0.7520050888007717,0.0,0.46549902257931564,-0.6816806276591585
30,28.831481481481482,LCK,30.847619047619048,29.489583333333332,over,28.5,won,1.83,30.0,0.0,0.0,1.757209358869801,-0.6320467219229506,0.0,0.6655385399034301,-0.468056459937813,-0.9130980650743759,-1.1261807448375052,1.7827561319782248
27,28.831481481481482,LCK,30.847619047619048,29.489583333333332,over,28.5,lost,1.83,27.0,-1.155716943849221,0.0,0.0,-0.7760435577368519,-0.8095983863874423,0.0,0.7520050888007717,0.0,-0.6816806276591585,0.0
20,28.831481481481482,LCK,31.92622950819672,30.83739837398374,over,30.5,lost,1.83,20.0,-1.155716943849221,0.5609560677137821,0.0,-1.0332368361565436,-0.8095983863874423,-1.1986585288014666,0.0,0.0,0.46549902257931564,-0.9659723665617115
25,28.831481481481482,LCK,31.92622950819672,30.83739837398374,over,30.5,lost,1.83,25.0,0.0,0.0,1.0984264443831435,-0.7760435577368519,0.6655385399034301,0.0,0.0,-0.8113044475574895,0.0,-0.6816806276591585
44,33.15511551155115,PRM,32.39622641509434,37.073170731707314,over,32.5,won,1.83,44.0,0.5609560677137821,0.0,0.0,0.0,0.6655385399034301,-1.0617142411045393,-0.9130980650743759,0.5231029362444133,0.46549902257931564,4.1582595287502215
41,33.15511551155115,PRM,32.39622641509434,37.073170731707314,over,32.5,won,1.83,41.0,-1.155716943849221,0.0,1.0984264443831435,-0.6320467219229506,-0.6263770292967372,0.0,0.7520050888007717,0.9020397066897203,-1.1261807448375052,1.7827561319782248
33,30.12878787878788,LVP SL,29.692307692307693,30.25925925925926,over,32.5,won,1.83,33.0,0.0,0.0,0.0,0.0,0.0,0.6655385399034301,-0.9130980650743759,-1.2403757694101287,-1.1261807448375052,0.46549902257931564
23,33.15511551155115,PRM,30.884615384615383,32.787234042553195,under,32.5,won,1.83,23.0,0.0,1.2452748960137257,0.0,0.0,0.6655385399034301,0.0,-0.9130980650743759,0.0,-1.842584791571916,-0.6816806276591585
30,33.15511551155115,PRM,30.884615384615383,32.787234042553195,under,32.5,won,1.83,30.0,0.0,-1.155716943849221,-0.7760435577368519,0.8434335133614894,-1.9393307422504513,0.0,0.7520050888007717,-0.8113044475574895,-0.9659723665617115,-1.1261807448375052
28,31.37037037037037,CD,30.115384615384617,28.08695652173913,under,27.5,lost,1.83,28.0,0.0,0.0,0.0,-1.0332368361565436,0.0,0.6655385399034301,0.0,-0.468056459937813,1.7827561319782248,0.46549902257931564
29,30.07286432160804,LPL,31.208695652173912,31.733766233766232,under,31.5,won,1.83,29.0,-1.155716943849221,0.0,-0.7760435577368519,0.0,-1.0617142411045393,0.6655385399034301,0.0,0.0,-0.6816806276591585,-0.9659723665617115
30,30.07286432160804,LPL,31.208695652173912,31.733766233766232,under,31.5,won,1.83,30.0,0.5609560677137821,0.0,0.0,-0.6320467219229506,0.0,1.2815801036603958,-0.9130980650743759,-0.8113044475574895,-1.1261807448375052,-1.057365285027263
25,35.46153846153846,HLL,33.76712328767123,35.36538461538461,under,36.5,won,1.83,25.0,0.5609560677137821,0.0,0.0,-0.6320467219229506,0.0,-1.0617142411045393,-0.468056459937813,0.7520050888007717,0.46549902257931564,-0.6816806276591585
28,34.5625,RL,31.918367346938776,38.3125,over,33.5,lost,1.83,28.0,2.5615350586153482,0.0,-0.6320467219229506,-2.0515084196455184,0.0,-0.8095983863874423,0.5231029362444133,0.9020397066897203,0.0,0.46549902257931564
51,34.5625,RL,31.918367346938776,38.3125,over,33.5,won,1.83,51.0,0.0,-0.5685724682663711,0.0,-0.7760435577368519,2.556370739366521,-0.6263770292967372,-1.4462880706363492,0.0,0.0,-1.1261807448375052
21,30.12878787878788,LVP SL,30.9811320754717,27.176470588235293,under,32.5,won,1.83,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9020397066897203,-0.6816806276591585,-1.078880905409381
54,33.06190476190476,NLC,30.6,36.78260869565217,under,33.5,lost,1.83,54.0,0.0,0.0,1.2567508672476961,0.0,1.0853159537389274,0.0,-2.3782730948618678,0.5231029362444133,1.120551452057974,-0.9659723665617115
32,33.06190476190476,NLC,30.29824561403509,31.42528735632184,under,32.5,won,1.83,32.0,0.0,0.0,-2.4473084787996164,-1.0332368361565436,-0.8095983863874423,-1.234138311281054,0.0,-1.4462880706363492,-0.9659723665617115,-0.6816806276591585
22,28.831481481481482,LCK,31.322916666666668,29.489583333333332,over,28.5,lost,1.83,22.0,0.0,0.5609560677137821,-0.7760435577368519,-0.6320467219229506,-1.0617142411045393,-0.6263770292967372,0.7520050888007717,0.9020397066897203,0.0,0.46549902257931564
35,28.831481481481482,LCK,31.322916666666668,29.489583333333332,over,28.5,won,1.83,35.0,-1.155716943849221,0.0,-1.0332368361565436,1.0984264443831435,-0.8095983863874423,0.0,-0.9130980650743759,0.0,-1.1261807448375052,-0.6816806276591585
22,30.07286432160804,LPL,28.48175182481752,31.696969696969695,over,30.5,lost,1.83,22.0,-1.155716943849221,0.5609560677137821,-0.7760435577368519,-0.6320467219229506,-0.8095983863874423,0.0,-0.8113044475574895,0.0,-0.6816806276591585,-0.9659723665617115
39,30.07286432160804,LPL,28.48175182481752,31.696969696969695,over,30.5,won,1.83,39.0,-0.5685724682663711,0.0,-0.751940118689614,1.0984264443831435,-1.0617142411045393,-0.6263770292967372,0.7520050888007717,0.9020397066897203,0.46549902257931564,-1.1261807448375052
