total_kills,league_mean_kills,league,mean_total_kills_t1,mean_total_kills_t2,bet_line,bet_value,bet_status,house_odds,actual_value,impact_top_t1,impact_top_t2,impact_jung_t1,impact_jung_t2,impact_mid_t1,impact_mid_t2,impact_adc_t1,impact_adc_t2,impact_sup_t1,impact_sup_t2,won,profit,prob_under
44,28.83148148148148,LCK,30.60952380952381,29.50515463917526,over,26.5,won,1.83,44.0,0.0,0.5609560677137821,0.0,-0.6320467219229506,0.0,0.0,0.7520050888007717,0.9020397066897204,0.4654990225793156,-0.6816806276591585,1,0.8300000000000001,0.4797828313164328
49,28.83148148148148,LCK,30.60952380952381,29.50515463917526,over,26.5,won,1.83,49.0,-0.5685724682663711,-1.155716943849221,0.0,0.0,-0.6263770292967372,0.0,0.0,0.5231029362444133,1.7827561319782248,0.0,1,0.8300000000000001,0.4899375600510171
30,30.07286432160804,LPL,26.4,26.88571428571429,under,25.5,lost,1.83,30.0,0.5609560677137821,0.0,0.8434335133614894,-0.7760435577368519,0.6655385399034301,-1.0617142411045393,0.0,0.0,1.7827561319782248,-0.9659723665617116,0,-1.0,0.5540833142995354
27,30.07286432160804,LPL,26.4,26.88571428571429,under,25.5,lost,1.83,27.0,0.0,-0.5685724682663711,-0.6320467219229506,0.0,-0.6263770292967372,0.0,0.0,-0.913098065074376,-1.7642883932950577,-1.1261807448375052,0,-1.0,0.7866809327086413
25,27.14814814814815,LEC,25.46296296296296,28.75675675675676,under,28.5,won,1.83,25.0,-1.155716943849221,0.5609560677137821,0.0,-0.7760435577368519,0.6655385399034301,0.0,0.0,0.0,0.4654990225793156,-0.6816806276591585,1,0.8300000000000001,0.6399353133400718
29,27.14814814814815,LEC,25.46296296296296,28.75675675675676,under,28.5,lost,1.83,29.0,0.0,0.0,-0.64039106873566,1.256750867247696,0.0,-1.0617142411045393,0.0,0.0,0.0,-0.9659723665617116,0,-1.0,0.6434449144935098
21,28.83148148148148,LCK,26.579545454545453,26.92079207920792,over,24.5,lost,1.83,21.0,0.5609560677137821,0.0,-0.6320467219229506,-0.7760435577368519,0.0,0.0,0.5231029362444133,0.7520050888007717,0.4654990225793156,0.0,0,-1.0,0.6012359326476275
45,28.83148148148148,LCK,26.579545454545453,26.92079207920792,over,24.5,won,1.83,45.0,0.0,0.0,0.0,-1.0332368361565436,-0.8095983863874423,-1.1986585288014666,0.0,0.0,1.7827561319782248,0.0,1,0.8300000000000001,0.6342204566096101
22,30.07286432160804,LPL,26.4,27.926470588235293,over,25.5,lost,1.8,22.0,0.0,0.0,-0.6320467219229506,-0.7760435577368519,0.6655385399034301,-1.0617142411045393,0.0,0.5231029362444133,-0.9659723665617116,-0.6816806276591585,0,-1.0,0.7530938911883496
26,30.07286432160804,LPL,26.4,27.926470588235293,over,25.5,won,1.8,26.0,-0.5685724682663711,-1.155716943849221,1.256750867247696,0.0,0.0,-0.6263770292967372,0.9020397066897204,0.7520050888007717,0.4654990225793156,0.0,1,0.8,0.5561525007026838
18,27.25563909774436,LCP,26.91489361702128,27.753846153846155,under,25.5,won,1.83,18.0,0.0,0.5609560677137821,0.0,-0.6320467219229506,0.0,-0.8095983863874423,0.0,-0.8113044475574895,0.0,-0.6816806276591585,1,0.8300000000000001,0.663223390946036
31,27.809278350515463,LTA S,26.55,28.980392156862745,over,25.5,won,1.83,31.0,0.0,0.0,-0.6320467219229506,-0.7760435577368519,0.0,0.0,0.0,0.5231029362444133,1.7827561319782248,0.4654990225793156,1,0.8300000000000001,0.5279676286568191
36,27.809278350515463,LTA S,26.55,28.980392156862745,over,25.5,won,1.83,36.0,0.0,0.5609560677137821,0.0,0.0,1.2815801036603958,0.0,-0.8113044475574895,0.9020397066897204,0.0,-0.6816806276591585,1,0.8300000000000001,0.554061447012952
20,27.14814814814815,LEC,29.3,26.27027027027027,under,29.5,won,1.83,20.0,0.0,0.5609560677137821,-0.7760435577368519,-0.6320467219229506,0.0,-0.8095983863874423,-1.4326523672446747,0.5231029362444133,0.4654990225793156,1.7827561319782248,1,0.8300000000000001,0.6002708033211414
44,27.14814814814815,LEC,29.3,26.27027027027027,under,29.5,lost,1.83,44.0,0.0,0.0,1.256750867247696,-0.64039106873566,0.0,-0.6263770292967372,0.0,0.0,1.120551452057974,-0.9659723665617116,0,-1.0,0.5388932022825428
35,27.14814814814815,LEC,27.19298245614035,27.384615384615383,under,28.5,lost,1.83,35.0,0.0,0.0,-0.6320467219229506,1.0984264443831435,0.0,0.0,0.0,-0.468056459937813,-0.6816806276591585,0.0,0,-1.0,0.5975693530167486
24,27.14814814814815,LEC,27.19298245614035,27.384615384615383,under,28.5,won,1.83,24.0,0.0,-1.155716943849221,0.0,1.256750867247696,-1.0617142411045393,0.0,-1.4326523672446747,0.0,0.4654990225793156,0.0,1,0.8300000000000001,0.5984616694820085
22,27.809278350515463,LTA S,27.05263157894737,29.316666666666663,over,27.5,lost,1.8,22.0,-0.5685724682663711,-1.5721442954792302,0.0,-0.7760435577368519,0.0,0.6655385399034301,-0.913098065074376,-0.468056459937813,-1.1261807448375052,-1.078880905409381,0,-1.0,0.7657155440532626
13,27.809278350515463,LTA S,27.05263157894737,29.316666666666663,over,27.5,lost,1.8,13.0,0.0,0.0,2.691838088918381,0.0,0.0,-1.0617142411045393,0.0,0.0,0.4654990225793156,-0.6816806276591585,0,-1.0,0.4491261041852462
26,28.83148148148148,LCK,34.19230769230769,30.83739837398374,under,31.5,won,1.83,26.0,0.0,0.0,0.0,0.0,-1.0617142411045393,0.0,0.9020397066897204,0.7520050888007717,0.0,1.7827561319782248,1,0.8300000000000001,0.3466650833393879
19,28.83148148148148,LCK,34.19230769230769,30.83739837398374,under,31.5,won,1.83,19.0,0.5609560677137821,0.0,1.0984264443831435,0.0,0.0,0.6655385399034301,-1.4326523672446747,0.0,0.0,-0.9659723665617116,1,0.8300000000000001,0.38764711066658386
18,27.14814814814815,LEC,26.27027027027027,28.75675675675676,under,29.5,won,1.83,18.0,0.0,0.5609560677137821,1.256750867247696,-0.7760435577368519,0.0,0.0,0.0,0.0,1.7827561319782248,-0.9659723665617116,1,0.8300000000000001,0.4607571256146419
20,27.14814814814815,LEC,26.27027027027027,28.75675675675676,under,29.5,won,1.83,20.0,-1.155716943849221,0.0,0.0,-1.0332368361565436,0.6655385399034301,-1.1986585288014666,0.0,-0.468056459937813,-1.1261807448375052,-1.078880905409381,1,0.8300000000000001,0.7963461108041991
26,27.14814814814815,LEC,27.19298245614035,29.153846153846157,under,30.5,won,1.83,26.0,0.0,-1.155716943849221,-0.64039106873566,-1.0332368361565436,-0.8095983863874423,0.0,0.5231029362444133,0.0,0.4654990225793156,-0.9659723665617116,1,0.8300000000000001,0.7066865892036596
17,27.14814814814815,LEC,27.19298245614035,29.153846153846157,under,30.5,won,1.83,17.0,0.0,0.5609560677137821,-0.6320467219229506,-0.7760435577368519,-0.6263770292967372,0.0,0.9020397066897204,-0.8113044475574895,-1.078880905409381,-1.1261807448375052,1,0.8300000000000001,0.698958604765921
22,28.83148148148148,LCK,32.130434782608695,30.847619047619048,over,30.5,lost,1.83,22.0,0.5609560677137821,0.0,1.0984264443831435,-0.7760435577368519,-0.8095983863874423,-1.0617142411045393,0.9020397066897204,0.0,0.0,-0.6816806276591585,0,-1.0,0.4845383742758426
27,28.83148148148148,LCK,32.130434782608695,30.847619047619048,over,30.5,lost,1.83,27.0,0.0,-0.5685724682663711,0.0,0.0,0.6655385399034301,0.0,-0.913098065074376,-0.8113044475574895,-1.1261807448375052,-1.078880905409381,0,-1.0,0.6118657944457856
34,30.07286432160804,LPL,31.733766233766232,30.44378698224852,under,30.5,lost,1.83,34.0,0.0,0.5609560677137821,0.0,1.256750867247696,-0.8095983863874423,-1.0617142411045393,-0.913098065074376,0.0,-1.1261807448375052,0.4654990225793156,0,-1.0,0.5120456872925978
32,30.07286432160804,LPL,31.733766233766232,30.44378698224852,under,30.5,lost,1.83,32.0,0.0,0.0,-0.7760435577368519,0.0,0.0,-0.6263770292967372,0.0,-0.8113044475574895,1.7827561319782248,-0.6816806276591585,0,-1.0,0.4964730746497101
30,30.12878787878788,LVP SL,28.45833333333333,29.692307692307693,under,27.5,lost,1.83,30.0,0.0,0.5609560677137821,0.0,-0.7760435577368519,-0.8095983863874423,1.0853159537389274,0.9020397066897204,-0.468056459937813,1.7827561319782248,1.120551452057974,0,-1.0,0.35133418660216004
28,31.37037037037037,CD,33.1764705882353,30.81132075471698,over,31.5,lost,1.83,28.0,0.0,0.0,1.0984264443831435,-0.64039106873566,-0.8095983863874423,-1.1986585288014666,-0.8113044475574895,-1.4462880706363492,0.0,1.120551452057974,0,-1.0,0.4899910253153343
28,31.37037037037037,CD,28.23684210526316,28.08695652173913,under,31.5,won,1.83,28.0,0.0,0.5609560677137821,-0.751940118689614,-0.6320467219229506,0.6655385399034301,0.0,0.0,0.0,1.7827561319782248,4.1582595287502215,1,0.8300000000000001,0.3393783804677922
32,28.83148148148148,LCK,30.272058823529413,29.76068376068376,over,29.5,won,1.83,32.0,0.5609560677137821,0.0,-0.7760435577368519,0.0,0.0,-1.0617142411045393,-0.913098065074376,0.0,-1.1261807448375052,-2.2426813296105834,1,0.8300000000000001,0.7363693495936077
35,28.83148148148148,LCK,30.272058823529413,29.76068376068376,over,29.5,won,1.83,35.0,0.0,-1.155716943849221,0.0,1.0984264443831435,0.0,0.6655385399034301,-0.8113044475574895,0.0,0.0,0.0,1,0.8300000000000001,0.48199133409529676
24,30.07286432160804,LPL,31.526946107784436,28.48175182481752,under,30.5,won,1.83,24.0,0.0,0.5609560677137821,-0.6320467219229506,-0.7760435577368519,0.0,0.6655385399034301,0.5231029362444133,0.0,0.4654990225793156,-1.842584791571916,1,0.8300000000000001,0.5599277285566905
24,30.07286432160804,LPL,31.526946107784436,28.48175182481752,under,30.5,won,1.83,24.0,-0.5685724682663711,-1.155716943849221,-0.64039106873566,0.0,-0.8095983863874423,0.0,0.0,-0.913098065074376,0.0,-1.1261807448375052,1,0.8300000000000001,0.6846161587454672
29,34.5625,RL,34.69892473118279,33.11940298507463,under,34.5,won,1.83,29.0,0.0,0.0,-0.6320467219229506,-0.7760435577368519,-0.6263770292967372,0.0,0.0,0.0,-1.057365285027263,-1.1261807448375052,1,0.8300000000000001,0.585263176484918
34,34.5625,RL,34.69892473118279,33.11940298507463,under,34.5,won,1.83,34.0,0.0,0.0,0.0,-0.64039106873566,-1.0617142411045393,0.0,-0.8113044475574895,-0.468056459937813,-0.6816806276591585,1.120551452057974,1,0.8300000000000001,0.4666830052905066
21,29.229559748427672,LFL,28.729166666666668,29.44155844155844,under,31.5,won,1.83,21.0,-1.155716943849221,0.5609560677137821,0.0,-0.7760435577368519,0.0,-0.6263770292967372,-0.468056459937813,0.0,1.7827561319782248,0.4654990225793156,1,0.8300000000000001,0.5302524319159106
34,29.229559748427672,LFL,28.729166666666668,29.44155844155844,under,31.5,lost,1.83,34.0,0.0,0.0,0.0,-0.6320467219229506,0.6655385399034301,-1.0617142411045393,-0.913098065074376,0.5231029362444133,-1.1261807448375052,-1.078880905409381,0,-1.0,0.7137478210295861
36,30.59057971014493,NACL,31.5,29.72340425531915,under,30.5,lost,1.83,36.0,0.5609560677137821,0.0,0.0,1.0984264443831435,0.6655385399034301,0.0,0.5231029362444133,0.0,-1.1261807448375052,-0.6816806276591585,0,-1.0,0.4577571856513769
33,30.59057971014493,NACL,31.32758620689655,30.5,under,33.5,won,1.83,33.0,0.0,-1.155716943849221,1.256750867247696,-0.6320467219229506,0.6655385399034301,1.0853159537389274,0.0,0.0,-0.9659723665617116,0.0,1,0.8300000000000001,0.46970757045977285
33,30.59057971014493,NACL,28.80851063829787,27.07843137254902,under,32.5,lost,1.83,33.0,-0.8659941634725179,0.0,-0.7760435577368519,0.0,0.0,0.0,0.0,0.0,-3.700805908305771,0.0,0,-1.0,0.7961803077883439
21,28.83148148148148,LCK,27.80434782608696,29.335714285714285,under,30.5,won,1.83,21.0,0.0,0.0,-0.7760435577368519,-0.6320467219229506,-1.0617142411045393,0.0,-0.8113044475574895,0.9020397066897204,0.4654990225793156,-1.078880905409381,1,0.8300000000000001,0.6698453289620223
32,28.83148148148148,LCK,27.80434782608696,29.335714285714285,under,30.5,lost,1.83,32.0,0.0,0.5609560677137821,0.0,1.0984264443831435,0.0,0.0,0.0,0.0,-1.1261807448375052,-1.7642883932950577,0,-1.0,0.5861273645460184
27,30.12878787878788,LVP SL,29.692307692307693,31.34090909090909,under,32.5,won,1.83,27.0,-0.8659941634725179,0.0,-1.0332368361565436,-0.6320467219229506,-0.8095983863874423,1.0853159537389274,0.5231029362444133,0.9020397066897204,0.4654990225793156,-0.6816806276591585,1,0.8300000000000001,0.5584130621624757
40,30.12878787878788,LVP SL,29.692307692307693,31.34090909090909,under,32.5,lost,1.83,40.0,0.0,-0.5685724682663711,0.0,-0.64039106873566,0.6655385399034301,-1.1986585288014666,-0.468056459937813,0.7520050888007717,-1.1261807448375052,1.120551452057974,0,-1.0,0.6127297417254012
22,29.229559748427672,LFL,30.516129032258064,29.44155844155844,under,33.5,won,1.83,22.0,0.5609560677137821,0.0,0.0,-0.7760435577368519,0.0,-0.8095983863874423,0.0,0.0,-0.9659723665617116,-1.1261807448375052,1,0.8300000000000001,0.655410661924386
26,29.229559748427672,LFL,30.516129032258064,29.44155844155844,under,33.5,won,1.83,26.0,0.0,0.0,-0.6320467219229506,-1.0332368361565436,-0.6263770292967372,-1.234138311281054,0.0,0.0,1.7827561319782248,1.120551452057974,1,0.8300000000000001,0.5359681909208506
19,33.23076923076923,ROL,30.22641509433962,32.895833333333336,under,31.5,won,1.83,19.0,0.0,0.0,-0.7760435577368519,-0.6320467219229506,-0.8095983863874423,0.0,1.0830233897470125,0.0,-3.700805908305771,-1.1261807448375052,1,0.8300000000000001,0.7422275647215582
20,33.23076923076923,ROL,30.22641509433962,32.895833333333336,under,31.5,won,1.83,20.0,-1.155716943849221,0.0,-1.0332368361565436,1.0984264443831435,-1.1986585288014666,0.0,0.0,0.0,0.0,0.4654990225793156,1,0.8300000000000001,0.5130245233281763
25,29.229559748427672,LFL,29.57943925233645,25.97647058823529,under,30.5,won,1.83,25.0,0.0,0.0,-0.6320467219229506,-0.7760435577368519,-0.8095983863874423,0.6655385399034301,0.0,0.9020397066897204,-0.6816806276591585,-1.078880905409381,1,0.8300000000000001,0.6873543013609821
32,29.229559748427672,LFL,29.57943925233645,25.97647058823529,under,30.5,lost,1.83,32.0,0.5609560677137821,-1.155716943849221,0.0,0.0,0.0,0.0,0.0,0.0,0.4654990225793156,-1.1261807448375052,0,-1.0,0.6143678811754202
20,29.229559748427672,LFL,29.26086956521739,26.232558139534884,under,32.5,won,1.83,20.0,0.0,0.0,1.256750867247696,0.0,0.0,0.6655385399034301,0.0,0.0,-1.078880905409381,-2.2426813296105834,1,0.8300000000000001,0.6033097977634502
23,29.229559748427672,LFL,29.26086956521739,26.232558139534884,under,32.5,won,1.83,23.0,0.0,-1.5721442954792302,-0.7760435577368519,-0.64039106873566,-0.8095983863874423,0.0,0.0,0.0,1.120551452057974,1.7827561319782248,1,0.8300000000000001,0.6045275176212815
31,33.0375,TCL,30.82258064516129,29.928571428571427,over,28.5,won,1.83,31.0,0.0,0.0,-0.6320467219229506,-0.7760435577368519,0.0,0.0,0.0,0.0,1.120551452057974,-1.1261807448375052,1,0.8300000000000001,0.5605910484271169
25,30.59057971014493,NACL,31.32758620689655,31.08888888888889,under,33.5,won,1.83,25.0,0.0,0.0,-1.0332368361565436,-0.6320467219229506,0.0,0.0,0.0,0.5231029362444133,-1.1261807448375052,0.4654990225793156,1,0.8300000000000001,0.5973400235969869
16,27.25563909774436,LCP,27.73684210526316,25.638297872340427,under,26.5,won,1.83,16.0,0.0,0.0,0.0,-0.7760435577368519,0.6655385399034301,-1.0617142411045393,0.0,0.0,-0.9659723665617116,-0.6816806276591585,1,0.8300000000000001,0.7402172539004714
17,27.25563909774436,LCP,27.73684210526316,25.638297872340427,under,26.5,won,1.83,17.0,-1.155716943849221,0.0,-1.0332368361565436,1.0984264443831435,-1.1986585288014666,0.0,0.0,-0.468056459937813,0.0,-1.057365285027263,1,0.8300000000000001,0.708684125314308
25,27.25563909774436,LCP,30.33333333333333,28.52830188679245,under,25.5,won,1.83,25.0,0.0,-1.155716943849221,0.0,-0.7760435577368519,-0.8095983863874423,0.6655385399034301,0.0,0.0,-0.6816806276591585,1.7827561319782248,1,0.8300000000000001,0.5587970583966001
31,27.25563909774436,LCP,30.33333333333333,28.52830188679245,under,25.5,lost,1.83,31.0,0.5609560677137821,0.0,0.0,0.0,0.0,0.0,0.5231029362444133,0.0,0.0,-0.9659723665617116,0,-1.0,0.5186033658377205
25,27.25563909774436,LCP,26.557692307692307,27.753846153846155,under,26.5,won,1.83,25.0,0.0,0.0,-0.7760435577368519,1.256750867247696,0.0,-1.0617142411045393,0.0,0.0,0.4654990225793156,-0.9659723665617116,1,0.8300000000000001,0.627505734827731
31,27.25563909774436,LCP,26.557692307692307,27.753846153846155,under,26.5,lost,1.83,31.0,0.0,0.0,-0.6320467219229506,0.0,0.0,-0.8095983863874423,0.9020397066897204,0.7520050888007717,-1.078880905409381,0.0,0,-1.0,0.6761530560862882
26,28.83148148148148,LCK,29.48958333333333,30.847619047619048,under,31.5,won,1.83,26.0,0.0,0.0,-0.6320467219229506,1.757209358869801,0.0,-1.0617142411045393,-0.8113044475574895,0.5231029362444133,0.0,-0.6816806276591585,1,0.8300000000000001,0.5360812635987018
43,28.83148148148148,LCK,29.48958333333333,30.847619047619048,under,31.5,lost,1.83,43.0,0.5609560677137821,0.0,0.0,-0.7760435577368519,-1.1986585288014666,0.0,0.0,0.0,-2.2426813296105834,0.4654990225793156,0,-1.0,0.6344865113003031
21,31.37037037037037,CD,30.81132075471698,30.115384615384617,under,28.5,won,1.83,21.0,0.0,0.0,0.0,-0.64039106873566,0.0,-0.8095983863874423,0.0,0.0,-1.078880905409381,0.0,1,0.8300000000000001,0.6210954386398242
30,34.5625,RL,34.69892473118279,31.918367346938776,under,34.5,won,1.83,30.0,0.0,0.0,-0.7760435577368519,-0.6320467219229506,-0.6263770292967372,0.6655385399034301,0.5231029362444133,-0.468056459937813,-1.078880905409381,-1.1261807448375052,1,0.8300000000000001,0.5617994680993073
27,34.5625,RL,34.69892473118279,31.918367346938776,under,34.5,won,1.83,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4462880706363492,-0.9659723665617116,0.4654990225793156,1,0.8300000000000001,0.4594832897768865
40,30.12878787878788,LVP SL,29.692307692307693,32.40909090909091,under,31.5,lost,1.83,40.0,0.0,0.0,0.0,-0.7760435577368519,0.0,1.0853159537389274,0.0,-0.468056459937813,-0.6816806276591585,-1.078880905409381,0,-1.0,0.5453073670721378
38,30.12878787878788,LVP SL,29.692307692307693,32.40909090909091,under,31.5,lost,1.83,38.0,0.5609560677137821,0.0,0.0,0.0,0.6655385399034301,0.0,0.0,0.5231029362444133,-1.842584791571916,0.4654990225793156,0,-1.0,0.5045368715538797
35,33.23076923076923,ROL,31.301369863013697,35.46,under,33.5,lost,1.83,35.0,-1.5721442954792302,0.0,0.0,-0.6320467219229506,0.0,-1.0617142411045393,0.0,-2.378273094861868,0.0,0.0,0,-1.0,0.5960343725090916
34,33.23076923076923,ROL,31.301369863013697,35.46,under,33.5,lost,1.83,34.0,0.0,0.0,0.0,-1.0332368361565436,0.6655385399034301,0.0,0.9020397066897204,0.5231029362444133,-0.6816806276591585,-1.842584791571916,0,-1.0,0.5278088070531454
30,30.07286432160804,LPL,28.48175182481752,31.733766233766232,under,30.5,won,1.83,30.0,0.0,0.5609560677137821,1.256750867247696,1.0984264443831435,0.0,0.0,0.7520050888007717,0.9020397066897204,-1.1261807448375052,-0.6816806276591585,1,0.8300000000000001,0.3895801573052688
35,30.07286432160804,LPL,28.48175182481752,31.733766233766232,under,30.5,lost,1.83,35.0,-1.155716943849221,0.0,0.0,0.0,-0.8095983863874423,0.6655385399034301,0.0,-0.8113044475574895,-0.9659723665617116,0.4654990225793156,0,-1.0,0.5728163334723029
31,33.06190476190476,NLC,34.935483870967744,30.6,under,34.5,won,1.83,31.0,-1.155716943849221,0.0,0.0,-0.7760435577368519,0.0,0.6655385399034301,0.0,-1.4326523672446747,1.7827561319782248,-0.9659723665617116,1,0.8300000000000001,0.44932527294659896
41,33.06190476190476,NLC,34.935483870967744,30.6,under,34.5,lost,1.83,41.0,0.0,0.0,0.8434335133614894,0.0,0.0,0.0,0.0,0.5231029362444133,0.4654990225793156,-1.7642883932950577,0,-1.0,0.4137537826585583
29,30.07286432160804,LPL,35.0,40.01960784313726,over,33.5,lost,1.83,29.0,0.0,0.0,-0.6320467219229506,-0.7760435577368519,0.0,1.2815801036603958,0.0,-0.468056459937813,-1.1261807448375052,-1.057365285027263,0,-1.0,0.4116208934212934
35,30.07286432160804,LPL,33.21212121212121,32.54761904761905,under,35.5,won,1.83,35.0,-1.155716943849221,0.0,0.0,2.691838088918381,0.0,-0.6263770292967372,0.0,-1.2403757694101287,0.4654990225793156,-0.6816806276591585,1,0.8300000000000001,0.37526167852595643
35,36.13903743315508,LJL,32.22950819672131,38.490566037735846,over,33.5,won,1.83,35.0,0.0,-1.155716943849221,1.256750867247696,0.0,0.6655385399034301,0.0,0.0,0.0,1.7827561319782248,-0.6816806276591585,1,0.8300000000000001,0.2656948630851844
30,36.13903743315508,LJL,32.22950819672131,38.490566037735846,over,33.5,lost,1.83,30.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.913098065074376,-0.468056459937813,-1.1261807448375052,0.0,0,-1.0,0.4399664494792973
31,30.07286432160804,LPL,31.208695652173912,31.015748031496063,under,30.5,lost,1.83,31.0,0.5609560677137821,0.0,-0.64039106873566,-0.6320467219229506,-1.1986585288014666,0.0,-1.2403757694101287,0.5231029362444133,0.4654990225793156,-0.6816806276591585,0,-1.0,0.574855133875044
28,30.07286432160804,LPL,31.208695652173912,31.015748031496063,under,30.5,won,1.83,28.0,0.0,-1.5721442954792302,0.0,1.256750867247696,0.6655385399034301,-1.0617142411045393,0.9020397066897204,0.0,1.7827561319782248,0.0,1,0.8300000000000001,0.39596977116660265
33,33.15511551155115,PRM,32.787234042553195,32.65277777777778,under,33.5,won,1.83,33.0,0.5609560677137821,0.0,1.0984264443831435,-0.6320467219229506,1.0853159537389274,0.0,0.0,0.0,-0.6816806276591585,-1.078880905409381,1,0.8300000000000001,0.42787866621147574
34,33.15511551155115,PRM,32.787234042553195,32.65277777777778,under,33.5,lost,1.83,34.0,0.0,0.0,1.256750867247696,-0.7760435577368519,0.0,-1.0617142411045393,-0.913098065074376,-0.8113044475574895,0.4654990225793156,-0.9659723665617116,0,-1.0,0.4993517082000745
41,33.23076923076923,ROL,35.160714285714285,33.214285714285715,under,34.5,lost,1.83,41.0,-0.5685724682663711,0.0,1.0984264443831435,1.256750867247696,-0.8095983863874423,0.6655385399034301,0.0,0.9020397066897204,-0.9659723665617116,1.7827561319782248,0,-1.0,0.24332165472997466
39,33.23076923076923,ROL,35.160714285714285,33.214285714285715,under,34.5,lost,1.83,39.0,0.0,0.0,-0.7760435577368519,0.0,0.0,0.0,0.0,0.0,1.120551452057974,-0.6816806276591585,0,-1.0,0.40013041049121245
17,29.229559748427672,LFL,26.232558139534884,29.57943925233645,under,28.5,won,1.83,17.0,0.0,0.0,-0.7760435577368519,-0.6320467219229506,1.2815801036603958,0.0,0.0,0.0,-2.2426813296105834,1.563734720205872,1,0.8300000000000001,0.666503266810246
26,29.229559748427672,LFL,26.232558139534884,29.57943925233645,under,28.5,won,1.83,26.0,-1.155716943849221,-1.5721442954792302,1.256750867247696,0.0,0.0,0.6655385399034301,-0.468056459937813,0.9020397066897204,0.0,0.4654990225793156,1,0.8300000000000001,0.5552908366970144
26,36.1413612565445,EBL,35.39772727272727,43.66666666666666,over,34.5,lost,1.83,26.0,0.0,0.0,1.256750867247696,-0.6320467219229506,0.6655385399034301,0.0,0.5231029362444133,0.0,-1.1261807448375052,-2.2426813296105834,0,-1.0,0.318679974555821
29,36.1413612565445,EBL,35.39772727272727,43.66666666666666,over,34.5,lost,1.83,29.0,0.0,0.0,0.0,-0.7760435577368519,0.0,1.2815801036603958,-0.8113044475574895,0.0,-0.6816806276591585,-0.9659723665617116,0,-1.0,0.31326174148050795
29,30.07286432160804,LPL,32.26086956521739,38.0,under,34.5,won,1.83,29.0,0.0,0.0,-0.6320467219229506,0.0,-0.6263770292967372,0.0,0.0,-0.8113044475574895,-1.057365285027263,-2.2426813296105834,1,0.8300000000000001,0.563206942699216
23,30.07286432160804,LPL,29.2,36.266666666666666,under,33.5,won,1.83,23.0,0.0,-1.5721442954792302,-0.7760435577368519,0.8434335133614894,0.0,-1.0617142411045393,0.0,0.0,-2.2426813296105834,1.7827561319782248,1,0.8300000000000001,0.5932555405392672
18,28.83148148148148,LCK,34.19230769230769,30.64761904761905,under,33.5,won,1.83,18.0,0.0,0.0,0.0,-0.7760435577368519,-1.0617142411045393,0.0,0.0,0.9020397066897204,0.0,-1.078880905409381,1,0.8300000000000001,0.5291312841182384
61,28.83148148148148,LCK,34.19230769230769,30.64761904761905,under,33.5,lost,1.83,61.0,0.0,-1.5721442954792302,-0.6320467219229506,1.0984264443831435,0.0,0.6655385399034301,0.0,0.0,1.7827561319782248,-2.2426813296105834,0,-1.0,0.4461825392381082
18,27.25563909774436,LCP,26.012048192771083,27.73684210526316,under,26.5,won,1.83,18.0,0.0,-1.155716943849221,1.256750867247696,1.0984264443831435,0.6655385399034301,-0.8095983863874423,0.0,0.0,0.0,1.7827561319782248,1,0.8300000000000001,0.4625499988228414
26,33.0375,TCL,34.9264705882353,30.82258064516129,under,33.5,won,1.83,26.0,0.0,0.0,0.0,0.0,0.0,-0.6263770292967372,0.9020397066897204,0.5231029362444133,1.7827561319782248,0.4654990225793156,1,0.8300000000000001,0.31601234774232806
26,29.229559748427672,LFL,26.232558139534884,28.729166666666668,under,29.5,won,1.83,26.0,0.0,0.0,0.0,0.0,0.6655385399034301,-0.6263770292967372,0.0,0.0,-2.2426813296105834,1.7827561319782248,1,0.8300000000000001,0.6347972630077421
25,29.229559748427672,LFL,26.232558139534884,28.729166666666668,under,29.5,won,1.83,25.0,-1.155716943849221,0.0,-0.6320467219229506,0.0,0.0,0.0,-0.468056459937813,0.5231029362444133,-1.842584791571916,-1.078880905409381,1,0.8300000000000001,0.7757751215459711
